input,output
0.13129999999999983,-3.488545000000064
0.13259999999999983,-3.526180000000066
0.13389999999999982,-6.562905000000066
0.13519999999999982,-3.598720000000066
0.13649999999999982,-3.633625000000066
0.1377999999999998,-5.667620000000067
0.1390999999999998,-3.7007050000000667
0.1403999999999998,-6.732880000000067
0.1416999999999998,-3.7641450000000685
0.1429999999999998,-6.794500000000069
0.1442999999999998,-4.823945000000069
0.14559999999999979,-5.852480000000069
0.14689999999999978,-5.88010500000007
0.14819999999999978,-3.906820000000071
0.14949999999999977,-3.932625000000071
0.15079999999999977,-4.95752000000007
0.15209999999999976,-4.981505000000071
0.15339999999999976,-4.004580000000072
0.15469999999999975,-6.026745000000071
0.15599999999999975,-5.048000000000071
0.15729999999999975,-6.068345000000072
0.15859999999999974,-7.087780000000073
0.15989999999999974,-6.106305000000074
0.16119999999999973,-4.123920000000073
0.16249999999999973,-4.140625000000073
0.16379999999999972,-4.1564200000000735
0.16509999999999972,-5.171305000000075
0.16639999999999971,-4.185280000000075
0.1676999999999997,-6.198345000000074
0.1689999999999997,-4.210500000000076
0.1702999999999997,-5.221745000000075
0.1715999999999997,-6.232080000000076
0.1728999999999997,-4.2415050000000765
0.1741999999999997,-7.250020000000077
0.17549999999999968,-7.257625000000077
0.17679999999999968,-6.264320000000078
0.17809999999999968,-6.270105000000077
0.17939999999999967,-6.2749800000000775
0.18069999999999967,-4.278945000000078
0.18199999999999966,-5.282000000000078
0.18329999999999966,-7.284145000000079
0.18459999999999965,-5.28538000000008
0.18589999999999965,-4.28570500000008
0.18719999999999964,-5.285120000000079
0.18849999999999964,-6.283625000000081
0.18979999999999964,-4.281220000000081
0.19109999999999963,-4.2779050000000804
0.19239999999999963,-5.2736800000000805
0.19369999999999962,-4.268545000000081
0.19499999999999962,-7.262500000000081
0.1962999999999996,-6.255545000000081
0.1975999999999996,-7.2476800000000825
0.1988999999999996,-5.2389050000000825
0.2001999999999996,-7.2389050000000825
0.2014999999999996,-6.228830000000083
0.2027999999999996,-7.218625000000083
0.2040999999999996,-7.2082900000000825
0.20539999999999958,-7.1978250000000825
0.20669999999999958,-4.187230000000083
0.20799999999999957,-5.176505000000082
0.20929999999999957,-7.165650000000083
0.21059999999999957,-4.154665000000083
0.21189999999999956,-6.143550000000083
0.21319999999999956,-4.132305000000082
0.21449999999999955,-6.120930000000083
0.21579999999999955,-6.1094250000000825
0.21709999999999954,-7.097790000000083
0.21839999999999954,-5.086025000000083
0.21969999999999953,-7.074130000000083
0.22099999999999953,-6.0621050000000825
0.22229999999999953,-4.0499500000000825
0.22359999999999952,-5.037665000000083
0.22489999999999952,-5.025250000000083
0.2261999999999995,-4.012705000000083
0.2274999999999995,-6.000030000000083
0.2287999999999995,-4.987225000000083
0.2300999999999995,-5.974290000000083
0.2313999999999995,-4.961225000000083
0.2326999999999995,-3.948030000000083
0.2339999999999995,-3.934705000000083
0.23529999999999948,-4.921250000000083
0.23659999999999948,-3.907665000000083
0.23789999999999947,-5.893950000000083
0.23919999999999947,-4.880105000000083
0.24049999999999946,-4.8661300000000836
0.24179999999999946,-6.852025000000083
0.24309999999999946,-4.8377900000000835
0.24439999999999945,-4.823425000000083
0.24569999999999945,-6.808930000000084
0.24699999999999944,-3.794305000000083
0.24829999999999944,-3.7795500000000835
0.24959999999999943,-3.7646650000000834
0.25089999999999946,-6.749650000000083
0.2521999999999995,-5.734505000000083
0.2534999999999995,-4.719230000000083
0.2547999999999995,-5.703825000000084
0.25609999999999955,-5.688290000000084
0.2573999999999996,-5.6726250000000835
0.2586999999999996,-3.6568300000000833
0.2599999999999996,-5.6409050000000835
0.26129999999999964,-4.624850000000084
0.26259999999999967,-6.608665000000084
0.2638999999999997,-5.592350000000083
0.2651999999999997,-6.575905000000084
0.26649999999999974,-6.559330000000084
0.26779999999999976,-4.542625000000084
0.2690999999999998,-5.525790000000083
0.2703999999999998,-6.508825000000083
0.27169999999999983,-6.491730000000084
0.27299999999999985,-5.474505000000083
0.2742999999999999,-6.457150000000084
0.2755999999999999,-6.439665000000083
0.2768999999999999,-6.422050000000084
0.27819999999999995,-4.404305000000083
0.27949999999999997,-3.3864300000000833
0.2808,-6.368425000000084
0.2821,-3.3502900000000833
0.28340000000000004,-6.332025000000083
0.28470000000000006,-4.313630000000083
0.2860000000000001,-5.295105000000083
0.2873000000000001,-6.276450000000083
0.28860000000000013,-4.257665000000083
0.28990000000000016,-5.238750000000083
0.2912000000000002,-4.219705000000083
0.2925000000000002,-6.200530000000083
0.2938000000000002,-6.181225000000083
0.29510000000000025,-4.161790000000083
0.2964000000000003,-6.142225000000083
0.2977000000000003,-3.122530000000083
0.2990000000000003,-4.102705000000083
0.30030000000000034,-6.0827500000000825
0.30160000000000037,-3.0626650000000826
0.3029000000000004,-3.0424500000000827
0.3042000000000004,-5.022105000000083
0.30550000000000044,-4.001630000000082
0.30680000000000046,-2.9810250000000824
0.3081000000000005,-5.960290000000082
0.3094000000000005,-5.9394250000000826
0.31070000000000053,-3.9184300000000825
0.31200000000000055,-4.897305000000083
0.3133000000000006,-4.876050000000083
0.3146000000000006,-2.8546650000000824
0.3159000000000006,-2.8331500000000824
0.31720000000000065,-5.811505000000082
0.31850000000000067,-4.789730000000082
0.3198000000000007,-3.767825000000082
0.3211000000000007,-4.745790000000082
0.32240000000000074,-5.723625000000082
0.32370000000000076,-3.7013300000000817
0.3250000000000008,-5.678905000000082
0.3263000000000008,-5.6563500000000815
0.32760000000000083,-2.6336650000000814
0.32890000000000086,-3.6108500000000814
0.3302000000000009,-5.587905000000081
0.3315000000000009,-2.5648300000000814
0.33280000000000093,-4.5416250000000815
0.33410000000000095,-4.518290000000081
0.335400000000001,-5.4948250000000805
0.336700000000001,-2.471230000000081
0.338000000000001,-2.447505000000081
0.33930000000000105,-4.42365000000008
0.34060000000000107,-2.3996650000000805
0.3419000000000011,-5.37555000000008
0.3432000000000011,-3.3513050000000804
0.34450000000000114,-4.326930000000081
0.34580000000000116,-3.3024250000000803
0.3471000000000012,-3.27779000000008
0.3484000000000012,-3.25302500000008
0.34970000000000123,-3.2281300000000797
0.35100000000000126,-3.20310500000008
0.3523000000000013,-3.1779500000000795
0.3536000000000013,-5.152665000000079
0.3549000000000013,-3.127250000000079
0.35620000000000135,-2.101705000000079
0.35750000000000137,-5.076030000000079
0.3588000000000014,-3.050225000000079
0.3601000000000014,-5.024290000000079
0.36140000000000144,-3.9982250000000787
0.36270000000000147,-4.972030000000078
0.3640000000000015,-3.9457050000000784
0.3653000000000015,-2.919250000000078
0.36660000000000154,-2.892665000000078
0.36790000000000156,-1.865950000000078
0.3692000000000016,-1.8391050000000777
0.3705000000000016,-3.8121300000000775
0.37180000000000163,-2.7850250000000774
0.37310000000000165,-2.7577900000000772
0.3744000000000017,-1.7304250000000772
0.3757000000000017,-2.702930000000077
0.3770000000000017,-4.675305000000077
0.37830000000000175,-1.6475500000000767
0.37960000000000177,-2.6196650000000767
0.3809000000000018,-1.5916500000000764
0.3822000000000018,-1.563505000000076
0.38350000000000184,-3.5352300000000763
0.38480000000000186,-4.506825000000076
0.3861000000000019,-4.478290000000076
0.3874000000000019,-2.4496250000000757
0.38870000000000193,-4.420830000000075
0.39000000000000196,-4.391905000000076
0.391300000000002,-1.362850000000075
0.392600000000002,-1.333665000000075
0.393900000000002,-4.304350000000074
0.39520000000000205,-4.274905000000075
0.3965000000000021,-3.245330000000074
0.3978000000000021,-3.2156250000000743
0.3991000000000021,-2.185790000000074
0.40040000000000214,-4.155825000000074
0.40170000000000217,-4.125730000000074
0.4030000000000022,-3.0955050000000734
0.4043000000000022,-2.0651500000000733
0.40560000000000224,-2.0346650000000728
0.40690000000000226,-1.0040500000000723
0.4082000000000023,-0.9733050000000727
0.4095000000000023,-2.9424300000000723
0.41080000000000233,-3.911425000000072
0.41210000000000235,-2.880290000000071
0.4134000000000024,-3.8490250000000708
0.4147000000000024,-2.81763000000007
0.4160000000000024,-3.7861050000000693
0.41730000000000245,-2.754450000000069
0.41860000000000247,-0.7226650000000685
0.4199000000000025,-0.6907500000000679
0.4212000000000025,-0.6587050000000669
0.42250000000000254,-0.6265300000000664
0.42380000000000256,-2.594225000000066
0.4251000000000026,-2.561790000000065
0.4264000000000026,-2.5292250000000647
0.42770000000000263,-1.4965300000000639
0.42900000000000266,-1.4637050000000635
0.4303000000000027,-2.430750000000063
0.4316000000000027,-1.397665000000062
0.4329000000000027,-2.3644500000000614
0.43420000000000275,-1.3311050000000608
0.4355000000000028,-0.29763000000006024
0.4368000000000028,-1.2640250000000597
0.4381000000000028,-0.23029000000005873
0.43940000000000284,-0.19642500000005825
0.44070000000000287,-3.1624300000000574
0.4420000000000029,-1.128305000000057
0.4433000000000029,-3.094050000000056
0.44460000000000294,-1.0596650000000558
0.44590000000000296,-1.025150000000055
0.447200000000003,-2.990505000000054
0.448500000000003,-0.9557300000000533
0.44980000000000303,-1.920825000000053
0.45110000000000305,-1.8857900000000525
0.4524000000000031,-0.8506250000000515
0.4537000000000031,-0.815330000000051
0.4550000000000031,-2.77990500000005
0.45630000000000315,-0.7443500000000496
0.45760000000000317,-0.7086650000000487
0.4589000000000032,0.32714999999995253
0.4602000000000032,-0.6369050000000467
0.46150000000000324,0.3991699999999536
0.46280000000000326,-1.5646250000000457
0.4641000000000033,0.47170999999995544
0.4654000000000033,0.5081749999999561
0.46670000000000333,-1.4552300000000438
0.46800000000000336,-1.4185050000000423
0.4693000000000034,-0.38165000000004223
0.4706000000000034,-0.34466500000004086
0.47190000000000343,-2.30755000000004
0.47320000000000345,-0.27030500000003954
0.4745000000000035,-1.2329300000000387
0.4758000000000035,0.8045749999999616
0.4771000000000035,0.8422099999999624
0.47840000000000354,0.8799749999999635
0.47970000000000357,-2.082130000000036
0.4810000000000036,-1.0441050000000347
0.4823000000000036,-2.005950000000034
0.48360000000000364,-0.9676650000000331
0.48490000000000366,0.07074999999996745
0.4862000000000037,1.1092949999999684
0.4875000000000037,1.1479699999999688
0.48880000000000373,0.18677499999996972
0.49010000000000375,-1.774290000000029
0.4914000000000038,0.2647749999999718
0.4927000000000038,-1.696030000000028
0.4940000000000038,1.3432949999999737
0.49530000000000385,1.382749999999974
0.49660000000000387,-0.5776650000000254
0.4979000000000039,-1.5379500000000244
0.4992000000000039,-0.4981050000000229
0.5005000000000039,1.5418699999999772
0.5018000000000039,1.5819749999999777
0.5031000000000039,0.6222099999999777
0.5044000000000038,-0.33742500000002185
0.5057000000000038,-1.296930000000022
0.5070000000000038,0.7436949999999785
0.5083000000000037,1.7844499999999792
0.5096000000000037,-1.1746650000000205
0.5109000000000037,0.8663499999999793
0.5122000000000037,-0.09250500000002049
0.5135000000000036,-1.0512300000000199
0.5148000000000036,-1.0098250000000197
0.5161000000000036,-0.9682900000000201
0.5174000000000035,2.07337499999998
0.5187000000000035,2.1151699999999805
0.5200000000000035,2.1570949999999804
0.5213000000000034,0.19914999999998084
0.5226000000000034,0.24133499999998076
0.5239000000000034,2.283649999999981
0.5252000000000033,2.326094999999982
0.5265000000000033,2.368669999999982
0.5278000000000033,1.4113749999999818
0.5291000000000032,2.454209999999982
0.5304000000000032,-0.5028250000000174
0.5317000000000032,-0.4597300000000173
0.5330000000000031,0.5834949999999823
0.5343000000000031,1.6268499999999833
0.5356000000000031,0.6703349999999828
0.536900000000003,1.7139499999999828
0.538200000000003,1.7576949999999831
0.539500000000003,2.801569999999984
0.540800000000003,2.845574999999984
0.5421000000000029,0.889709999999984
0.5434000000000029,2.9339749999999842
0.5447000000000028,-0.021630000000016025
0.5460000000000028,1.0228949999999841
0.5473000000000028,0.06754999999998468
0.5486000000000028,1.1123349999999848
0.5499000000000027,3.1572499999999852
0.5512000000000027,1.2022949999999852
0.5525000000000027,1.2474699999999856
0.5538000000000026,0.2927749999999856
0.5551000000000026,0.3382099999999859
0.5564000000000026,3.3837749999999858
0.5577000000000025,3.429469999999986
0.5590000000000025,2.475294999999986
0.5603000000000025,1.521249999999986
0.5616000000000024,2.5673349999999866
0.5629000000000024,3.6135499999999876
0.5642000000000024,0.6598949999999864
0.5655000000000023,2.7063699999999864
0.5668000000000023,1.7529749999999868
0.5681000000000023,1.7997099999999868
0.5694000000000022,1.8465749999999872
0.5707000000000022,3.893569999999988
0.5720000000000022,2.9406949999999874
0.5733000000000021,1.9879499999999872
0.5746000000000021,1.0353349999999875
0.5759000000000021,4.082849999999988
0.577200000000002,2.1304949999999874
0.578500000000002,2.178269999999989
0.579800000000002,2.226174999999989
0.581100000000002,3.2742099999999894
0.5824000000000019,4.3223749999999885
0.5837000000000019,2.370669999999988
0.5850000000000019,4.41909499999999
0.5863000000000018,3.4676499999999884
0.5876000000000018,3.516334999999989
0.5889000000000018,2.5651499999999885
0.5902000000000017,1.61409499999999
0.5915000000000017,4.66316999999999
0.5928000000000017,2.712374999999989
0.5941000000000016,3.76170999999999
0.5954000000000016,3.8111749999999898
0.5967000000000016,2.86076999999999
0.5980000000000015,1.9104949999999903
0.5993000000000015,1.9603499999999912
0.6006000000000015,2.0103349999999907
0.6019000000000014,3.0604499999999906
0.6032000000000014,4.110694999999991
0.6045000000000014,4.161069999999992
0.6058000000000013,5.211574999999991
0.6071000000000013,3.2622099999999907
0.6084000000000013,4.312974999999991
0.6097000000000012,3.3638699999999915
0.6110000000000012,3.4148949999999907
0.6123000000000012,5.466049999999992
0.6136000000000011,2.517334999999992
0.6149000000000011,3.5687499999999908
0.6162000000000011,5.620294999999992
0.617500000000001,2.671969999999991
0.618800000000001,3.7237749999999927
0.620100000000001,3.7757099999999912
0.621400000000001,3.827774999999992
0.6227000000000009,2.879969999999993
0.6240000000000009,3.9322949999999928
0.6253000000000009,4.984749999999993
0.6266000000000008,6.037334999999992
0.6279000000000008,6.090049999999993
0.6292000000000008,6.142894999999992
0.6305000000000007,5.195869999999992
0.6318000000000007,3.2489749999999926
0.6331000000000007,5.302209999999993
0.6344000000000006,4.355574999999993
0.6357000000000006,6.409069999999993
0.6370000000000006,3.462694999999993
0.6383000000000005,4.516449999999994
0.6396000000000005,6.570334999999993
0.6409000000000005,3.6243499999999926
0.6422000000000004,6.678494999999993
0.6435000000000004,4.732769999999993
0.6448000000000004,3.787174999999994
0.6461000000000003,4.841709999999994
0.6474000000000003,5.896374999999994
0.6487000000000003,3.951169999999994
0.6500000000000002,4.006094999999993
0.6513000000000002,4.061149999999994
0.6526000000000002,4.116334999999994
0.6539000000000001,6.171649999999994
0.6552000000000001,4.227094999999993
0.6565000000000001,7.282669999999994
0.6578,6.338374999999994
0.6591,7.394209999999994
0.6604,7.450174999999994
0.6617,4.506269999999994
0.6629999999999999,5.562494999999995
0.6642999999999999,7.618849999999995
0.6655999999999999,4.675334999999995
0.6668999999999998,5.731949999999994
0.6681999999999998,7.788694999999995
0.6694999999999998,6.845569999999995
0.6707999999999997,4.902574999999995
0.6720999999999997,4.959709999999994
0.6733999999999997,5.016974999999995
0.6746999999999996,8.074369999999995
0.6759999999999996,6.131894999999995
0.6772999999999996,7.189549999999995
0.6785999999999995,6.247334999999994
0.6798999999999995,6.305249999999996
0.6811999999999995,6.3632949999999955
0.6824999999999994,6.421469999999994
0.6837999999999994,8.479774999999995
0.6850999999999994,6.538209999999994
0.6863999999999993,8.596774999999996
0.6876999999999993,6.655469999999996
0.6889999999999993,8.714294999999995
0.6902999999999992,5.7732499999999956
0.6915999999999992,6.832334999999995
0.6928999999999992,8.891549999999995
0.6941999999999992,8.950894999999996
0.6954999999999991,8.010369999999995
0.6967999999999991,8.069974999999996
0.698099999999999,8.129709999999996
0.699399999999999,6.189574999999994
0.700699999999999,8.249569999999995
0.701999999999999,6.309694999999994
0.7032999999999989,7.369949999999996
0.7045999999999989,6.430334999999996
0.7058999999999989,7.490849999999995
0.7071999999999988,7.551494999999996
0.7084999999999988,9.612269999999995
0.7097999999999988,6.673174999999995
0.7110999999999987,6.734209999999996
0.7123999999999987,7.795374999999995
0.7136999999999987,7.856669999999996
0.7149999999999986,7.918094999999996
0.7162999999999986,9.979649999999996
0.7175999999999986,10.041334999999995
0.7188999999999985,9.103149999999996
0.7201999999999985,7.1650949999999956
0.7214999999999985,9.227169999999996
0.7227999999999984,9.289374999999994
0.7240999999999984,8.351709999999995
0.7253999999999984,8.414174999999995
0.7266999999999983,10.476769999999995
0.7279999999999983,10.539494999999995
0.7292999999999983,8.602349999999994
0.7305999999999983,8.665334999999995
0.7318999999999982,9.728449999999995
0.7331999999999982,10.791694999999995
0.7344999999999982,9.855069999999994
0.7357999999999981,7.918574999999995
0.7370999999999981,10.982209999999993
0.7383999999999981,11.045974999999997
0.739699999999998,11.109869999999995
0.740999999999998,11.173894999999993
0.742299999999998,11.238049999999992
0.7435999999999979,8.302334999999994
0.7448999999999979,11.366749999999994
0.7461999999999979,8.431294999999995
0.7474999999999978,8.495969999999994
0.7487999999999978,11.560774999999994
0.7500999999999978,11.625709999999996
0.7513999999999977,9.690774999999995
0.7526999999999977,11.755969999999996
0.7539999999999977,8.821294999999994
0.7552999999999976,10.886749999999994
0.7565999999999976,10.952334999999993
0.7578999999999976,11.018049999999993
0.7591999999999975,9.083894999999993
0.7604999999999975,12.149869999999995
0.7617999999999975,9.215974999999995
0.7630999999999974,12.282209999999994
0.7643999999999974,9.348574999999995
0.7656999999999974,10.415069999999995
0.7669999999999974,12.481694999999993
0.7682999999999973,9.548449999999994
0.7695999999999973,11.615334999999993
0.7708999999999973,9.682349999999994
0.7721999999999972,12.749494999999994
0.7734999999999972,12.816769999999993
0.7747999999999972,9.884174999999994
0.7760999999999971,10.951709999999993
0.7773999999999971,10.019374999999995
0.7786999999999971,10.087169999999992
0.779999999999997,12.155094999999994
0.781299999999997,10.223149999999992
0.782599999999997,10.291334999999991
0.7838999999999969,11.359649999999993
0.7851999999999969,13.428094999999994
0.7864999999999969,13.496669999999993
0.7877999999999968,13.565374999999994
0.7890999999999968,12.634209999999994
0.7903999999999968,10.703174999999993
0.7916999999999967,10.772269999999994
0.7929999999999967,12.841494999999993
0.7942999999999967,10.910849999999991
0.7955999999999966,10.980334999999991
0.7968999999999966,11.049949999999994
0.7981999999999966,13.119694999999991
0.7994999999999965,12.189569999999991
0.8007999999999965,14.259574999999993
0.8020999999999965,11.329709999999993
0.8033999999999965,12.399974999999992
0.8046999999999964,14.47036999999999
0.8059999999999964,11.54089499999999
0.8072999999999964,13.611549999999992
0.8085999999999963,13.68233499999999
0.8098999999999963,14.753249999999992
0.8111999999999963,13.82429499999999
0.8124999999999962,14.89546999999999
0.8137999999999962,11.96677499999999
0.8150999999999962,15.03820999999999
0.8163999999999961,13.10977499999999
0.8176999999999961,12.181469999999992
0.8189999999999961,15.253294999999989
0.820299999999996,12.325249999999992
0.821599999999996,15.39733499999999
0.822899999999996,15.46954999999999
0.8241999999999959,14.541894999999991
0.8254999999999959,14.614369999999989
0.8267999999999959,13.686974999999988
0.8280999999999958,14.75970999999999
0.8293999999999958,15.83257499999999
0.8306999999999958,12.905569999999988
0.8319999999999957,15.97869499999999
0.8332999999999957,13.051949999999989
0.8345999999999957,14.125334999999987
0.8358999999999956,13.198849999999988
0.8371999999999956,14.272494999999987
0.8384999999999956,14.346269999999988
0.8397999999999956,15.420174999999988
0.8410999999999955,14.494209999999986
0.8423999999999955,13.568374999999987
0.8436999999999955,14.642669999999987
0.8449999999999954,16.717094999999986
0.8462999999999954,16.79164999999999
0.8475999999999954,16.866334999999985
0.8488999999999953,13.941149999999988
0.8501999999999953,17.016094999999986
0.8514999999999953,17.091169999999984
0.8527999999999952,14.166374999999986
0.8540999999999952,14.241709999999985
0.8553999999999952,16.317174999999985
0.8566999999999951,17.392769999999985
0.8579999999999951,16.468494999999983
0.8592999999999951,16.544349999999987
0.860599999999995,15.620334999999985
0.861899999999995,16.696449999999984
0.863199999999995,16.772694999999985
0.8644999999999949,15.849069999999985
0.8657999999999949,15.925574999999986
0.8670999999999949,17.002209999999984
0.8683999999999948,16.078974999999986
0.8696999999999948,18.155869999999986
0.8709999999999948,15.232894999999983
0.8722999999999947,15.310049999999984
0.8735999999999947,15.387334999999984
0.8748999999999947,15.464749999999983
0.8761999999999946,17.54229499999998
0.8774999999999946,17.61996999999998
0.8787999999999946,17.697774999999986
0.8800999999999946,15.775709999999984
0.8813999999999945,16.853774999999985
0.8826999999999945,16.931969999999986
0.8839999999999945,16.010294999999985
0.8852999999999944,19.088749999999983
0.8865999999999944,19.16733499999998
0.8878999999999944,16.246049999999983
0.8891999999999943,18.324894999999984
0.8904999999999943,17.403869999999984
0.8917999999999943,16.482974999999982
0.8930999999999942,19.56220999999998
0.8943999999999942,18.641574999999982
0.8956999999999942,18.721069999999983
0.8969999999999941,16.800694999999983
0.8982999999999941,17.880449999999982
0.8995999999999941,19.96033499999998
